"id","country","gender","device","group","converted","total_spent"
"1012755","USA","F","IOS","B","0","0.00"
"1012043","USA","NA","IOS","A","0","0.00"
"1030639","USA","F","Android","A","0","0.00"
"1014449","TUR","NA","Android","A","0","0.00"
"1022090","MEX","F","IOS","B","0","0.00"
"1016722","ESP","M","Android","A","0","0.00"
"1040934","GBR","M","Android","A","0","0.00"
"1015923","TUR","F","IOS","B","0","0.00"
"1009859","USA","M","Android","A","0","0.00"
"1041546","USA","NA","IOS","B","0","0.00"
"1037812","BRA","F","Android","A","0","0.00"
"1003463","TUR","NA","IOS","A","0","0.00"
"1042484","USA","F","Android","A","0","0.00"
"1000249","GBR","F","NA","A","0","0.00"
"1029803","USA","NA","Android","A","0","0.00"
"1023542","ESP","F","Android","B","0","0.00"
"1025195","USA","NA","Android","B","0","0.00"
"1048448","BRA","M","IOS","A","0","0.00"
"1032964","USA","NA","Android","B","0","0.00"
"1033619","MEX","M","Android","B","0","0.00"
"1000344","USA","F","IOS","A","0","0.00"
"1016988","CAN","F","IOS","B","0","0.00"
"1012730","DEU","F","Android","B","0","0.00"
"1048926","AUS","F","Android","A","0","0.00"
"1023832","MEX","M","IOS","A","0","0.00"
"1010683","BRA","F","Android","A","0","0.00"
"1005214","GBR","NA","Android","B","0","0.00"
"1029494","USA","F","IOS","B","0","0.00"
"1048741","MEX","M","Android","B","0","0.00"
"1020318","MEX","F","Android","B","0","0.00"
"1009278","DEU","O","Android","A","0","0.00"
"1045127","TUR","F","Android","B","0","0.00"
"1013141","USA","M","Android","A","1","112.67"
"1041885","BRA","NA","IOS","A","0","0.00"
"1031833","USA","F","Android","B","0","0.00"
"1018178","USA","M","Android","B","0","0.00"
"1011372","GBR","M","IOS","A","0","0.00"
"1044332","NA","F","Android","B","0","0.00"
"1039843","NA","M","IOS","B","0","0.00"
"1036239","FRA","F","IOS","B","0","0.00"
"1009644","USA","F","IOS","A","0","0.00"
"1041190","USA","F","Android","B","0","0.00"
"1034894","USA","F","IOS","A","0","0.00"
"1033678","CAN","F","Android","B","0","0.00"
"1033195","ESP","M","Android","A","0","0.00"
"1001876","ESP","NA","Android","B","0","0.00"
"1004987","USA","M","IOS","A","0","0.00"
"1026081","MEX","F","Android","B","0","0.00"
"1013421","MEX","M","Android","B","0","0.00"
"1029134","USA","F","Android","A","0","0.00"
"1040890","BRA","M","Android","B","0","0.00"
"1011698","BRA","F","IOS","A","0","0.00"
"1013752","DEU","F","Android","A","0","0.00"
"1005904","BRA","NA","Android","B","0","0.00"
"1042580","USA","M","Android","B","0","0.00"
"1036366","USA","NA","Android","B","0","0.00"
"1023387","TUR","M","Android","B","0","0.00"
"1049501","USA","M","IOS","A","0","0.00"
"1046248","MEX","F","Android","B","0","0.00"
"1042407","TUR","F","Android","A","0","0.00"
"1032526","MEX","F","IOS","A","0","0.00"
"1022123","BRA","F","IOS","A","0","0.00"
"1016327","USA","NA","Android","A","0","0.00"
"1013665","USA","M","IOS","B","0","0.00"
"1007476","BRA","F","Android","A","0","0.00"
"1008785","FRA","F","IOS","A","0","0.00"
"1014230","USA","F","IOS","A","0","0.00"
"1033524","BRA","NA","Android","A","0","0.00"
"1044486","AUS","NA","Android","B","0","0.00"
"1014431","MEX","M","IOS","B","0","0.00"
"1024104","DEU","F","IOS","A","0","0.00"
"1019751","GBR","M","Android","A","0","0.00"
"1037849","FRA","F","Android","A","0","0.00"
"1017869","TUR","NA","Android","A","0","0.00"
"1002276","USA","F","Android","B","0","0.00"
"1041755","USA","NA","Android","A","0","0.00"
"1040658","FRA","M","Android","B","0","0.00"
"1042990","USA","M","Android","A","0","0.00"
"1018980","USA","M","Android","B","0","0.00"
"1013395","GBR","NA","Android","B","0","0.00"
"1012984","BRA","M","Android","B","0","0.00"
"1018483","TUR","F","Android","A","0","0.00"
"1024082","USA","M","IOS","B","0","0.00"
"1020723","BRA","M","Android","B","0","0.00"
"1005334","TUR","F","IOS","A","0","0.00"
"1007949","TUR","M","IOS","A","0","0.00"
"1012477","USA","F","IOS","A","0","0.00"
"1046525","USA","M","Android","B","0","0.00"
"1023948","MEX","M","Android","B","0","0.00"
"1007690","BRA","F","Android","B","1","36.37"
"1047787","USA","F","Android","B","0","0.00"
"1031793","USA","F","IOS","B","0","0.00"
"1023155","BRA","F","Android","A","0","0.00"
"1023877","DEU","F","IOS","A","0","0.00"
"1045986","TUR","F","IOS","B","0","0.00"
"1014159","USA","M","Android","B","0","0.00"
"1035674","BRA","NA","IOS","B","0","0.00"
"1005543","USA","M","Android","B","0","0.00"
"1046084","MEX","F","IOS","B","0","0.00"
"1031429","MEX","NA","Android","A","0","0.00"
"1011919","USA","M","IOS","A","0","0.00"
"1042924","BRA","M","Android","B","0","0.00"
"1003191","TUR","F","Android","A","0","0.00"
"1043057","MEX","O","Android","B","0","0.00"
"1028669","BRA","M","IOS","A","0","0.00"
"1025686","GBR","M","Android","A","0","0.00"
"1008673","MEX","F","Android","A","0","0.00"
"1021477","BRA","O","IOS","A","0","0.00"
"1004090","USA","NA","IOS","B","1","51.59"
"1031906","USA","M","Android","A","0","0.00"
"1025474","USA","M","IOS","A","0","0.00"
"1039099","TUR","F","IOS","A","0","0.00"
"1001563","TUR","M","IOS","A","0","0.00"
"1039277","CAN","M","IOS","A","0","0.00"
"1006513","BRA","F","Android","B","0","0.00"
"1037925","AUS","NA","Android","B","0","0.00"
"1033962","USA","M","IOS","A","0","0.00"
"1024719","GBR","NA","Android","A","0","0.00"
"1021958","USA","O","Android","A","0","0.00"
"1007862","USA","F","IOS","A","0","0.00"
"1010936","USA","M","Android","A","0","0.00"
"1015255","CAN","M","Android","B","0","0.00"
"1043344","USA","NA","Android","A","0","0.00"
"1037605","GBR","M","Android","B","0","0.00"
"1035833","ESP","M","Android","B","0","0.00"
"1016220","MEX","M","IOS","A","0","0.00"
"1000411","GBR","F","IOS","B","0","0.00"
"1048106","USA","NA","Android","B","0","0.00"
"1033135","NA","O","Android","B","0","0.00"
"1034417","ESP","F","IOS","B","0","0.00"
"1046569","FRA","F","Android","A","0","0.00"
"1039883","USA","F","IOS","A","0","0.00"
"1031488","MEX","M","Android","A","0","0.00"
"1030885","TUR","M","Android","B","0","0.00"
"1022619","USA","F","Android","B","1","61.51"
"1008486","DEU","F","IOS","B","0","0.00"
"1023454","BRA","F","IOS","A","0","0.00"
"1013075","MEX","F","Android","A","0","0.00"
"1012103","USA","NA","Android","A","0","0.00"
"1009324","USA","F","IOS","B","0","0.00"
"1034215","USA","M","IOS","B","0","0.00"
"1047545","FRA","F","Android","B","0","0.00"
"1015912","TUR","M","IOS","A","0","0.00"
"1034456","ESP","F","Android","A","0","0.00"
"1039106","GBR","F","Android","B","0","0.00"
"1039119","USA","F","Android","B","0","0.00"
"1048819","TUR","M","IOS","A","0","0.00"
"1005206","DEU","F","Android","B","0","0.00"
"1043600","ESP","M","Android","A","0","0.00"
"1023413","TUR","M","IOS","A","0","0.00"
"1044296","TUR","F","Android","B","0","0.00"
"1040196","BRA","O","Android","B","0","0.00"
"1001083","FRA","F","Android","B","0","0.00"
"1026191","ESP","NA","Android","B","0","0.00"
"1038511","USA","F","IOS","B","0","0.00"
"1008570","FRA","M","Android","A","0","0.00"
"1004940","USA","M","Android","A","0","0.00"
"1038393","TUR","F","IOS","A","0","0.00"
"1029171","DEU","F","IOS","B","0","0.00"
"1035475","USA","F","Android","A","0","0.00"
"1042291","BRA","F","Android","B","0","0.00"
"1023040","BRA","M","IOS","A","0","0.00"
"1045336","USA","F","Android","B","0","0.00"
"1024998","BRA","F","IOS","B","0","0.00"
"1002190","DEU","O","Android","A","0","0.00"
"1048970","USA","F","IOS","A","0","0.00"
"1049723","MEX","M","Android","B","0","0.00"
"1001952","AUS","NA","Android","A","0","0.00"
"1033804","BRA","M","IOS","B","0","0.00"
"1041014","USA","M","Android","A","0","0.00"
"1035487","GBR","F","Android","B","0","0.00"
"1030473","TUR","NA","Android","A","0","0.00"
"1025889","MEX","O","Android","B","0","0.00"
"1008146","MEX","F","IOS","A","0","0.00"
"1007290","BRA","M","Android","A","0","0.00"
"1044404","DEU","NA","IOS","B","0","0.00"
"1020405","DEU","NA","IOS","A","0","0.00"
"1022082","BRA","F","Android","A","1","116.28"
"1042383","BRA","M","Android","B","0","0.00"
"1039956","AUS","NA","IOS","B","0","0.00"
"1030299","USA","NA","IOS","A","0","0.00"
"1022581","CAN","F","NA","B","0","0.00"
"1040352","USA","M","Android","B","0","0.00"
"1048877","MEX","F","Android","A","0","0.00"
"1023528","USA","M","IOS","A","0","0.00"
"1021857","GBR","M","IOS","B","0","0.00"
"1015828","USA","M","IOS","B","1","30.05"
"1000904","BRA","M","IOS","B","0","0.00"
"1018374","GBR","F","IOS","A","0","0.00"
"1009083","BRA","M","Android","A","0","0.00"
"1047067","DEU","F","IOS","A","0","0.00"
"1010624","ESP","M","Android","A","0","0.00"
"1049251","DEU","NA","Android","A","0","0.00"
"1039619","BRA","F","Android","A","0","0.00"
"1039770","MEX","M","IOS","B","0","0.00"
"1021861","USA","M","IOS","B","0","0.00"
"1041858","MEX","F","IOS","A","0","0.00"
"1008374","ESP","F","Android","B","0","0.00"
"1039254","BRA","F","Android","A","0","0.00"
"1021004","TUR","M","Android","B","0","0.00"
"1020796","USA","F","Android","A","0","0.00"
"1010494","USA","F","Android","A","0","0.00"
"1004583","USA","F","Android","B","0","0.00"
"1021552","USA","M","Android","B","0","0.00"
"1001260","BRA","M","Android","A","0","0.00"
"1044502","GBR","F","IOS","B","0","0.00"
"1041793","MEX","NA","Android","A","0","0.00"
"1016974","NA","M","Android","A","0","0.00"
"1040133","USA","F","IOS","A","0","0.00"
"1026209","USA","F","Android","B","0","0.00"
"1010614","MEX","F","IOS","A","0","0.00"
"1015559","TUR","M","Android","A","0","0.00"
"1008858","BRA","M","Android","A","0","0.00"
"1032176","BRA","F","NA","B","0","0.00"
"1018146","USA","F","IOS","A","0","0.00"
"1018092","CAN","M","Android","B","0","0.00"
"1023664","AUS","F","IOS","A","0","0.00"
"1019158","USA","M","Android","B","0","0.00"
"1009542","USA","NA","Android","A","0","0.00"
"1022941","MEX","F","Android","B","0","0.00"
"1049847","TUR","M","Android","A","0","0.00"
"1048304","USA","M","Android","B","0","0.00"
"1046152","BRA","NA","Android","B","0","0.00"
"1041124","USA","NA","Android","B","0","0.00"
"1036420","USA","F","Android","B","0","0.00"
"1023172","ESP","M","Android","B","0","0.00"
"1020050","BRA","M","Android","A","0","0.00"
"1022304","USA","F","Android","B","0","0.00"
"1047034","DEU","F","IOS","A","0","0.00"
"1023343","BRA","M","Android","A","0","0.00"
"1021475","MEX","F","Android","A","0","0.00"
"1048245","TUR","F","Android","A","0","0.00"
"1034875","TUR","M","IOS","A","0","0.00"
"1017121","USA","F","IOS","B","0","0.00"
"1006791","USA","M","Android","A","0","0.00"
"1023979","DEU","F","IOS","A","0","0.00"
"1031961","USA","F","IOS","B","0","0.00"
"1045409","BRA","NA","Android","A","0","0.00"
"1023412","MEX","M","Android","B","0","0.00"
"1037245","MEX","M","Android","B","0","0.00"
"1030228","BRA","F","Android","B","0","0.00"
"1037528","USA","M","IOS","A","0","0.00"
"1010199","BRA","M","IOS","A","0","0.00"
"1047211","FRA","M","Android","B","0","0.00"
"1001421","TUR","F","IOS","B","0","0.00"
"1008139","FRA","NA","Android","B","0","0.00"
"1049732","FRA","F","IOS","A","0","0.00"
"1004331","USA","M","IOS","B","0","0.00"
"1024547","USA","F","Android","B","0","0.00"
"1022958","BRA","F","IOS","B","0","0.00"
"1032200","MEX","F","Android","A","0","0.00"
"1009880","BRA","F","Android","B","0","0.00"
"1032206","FRA","F","Android","A","0","0.00"
"1045739","DEU","F","Android","A","0","0.00"
"1031737","MEX","M","IOS","A","0","0.00"
"1034446","TUR","M","Android","A","0","0.00"
"1016849","USA","F","IOS","A","0","0.00"
"1007332","USA","M","IOS","B","0","0.00"
"1040932","USA","M","IOS","A","0","0.00"
"1028123","BRA","F","Android","A","0","0.00"
"1038015","MEX","M","Android","B","0","0.00"
"1015887","FRA","NA","Android","A","0","0.00"
"1044446","BRA","M","IOS","A","0","0.00"
"1021389","MEX","F","IOS","B","0","0.00"
"1014529","MEX","NA","Android","A","0","0.00"
"1037587","CAN","F","Android","B","1","56.02"
"1026335","MEX","M","IOS","A","0","0.00"
"1014785","BRA","M","Android","B","0","0.00"
"1008552","TUR","M","IOS","A","0","0.00"
"1022853","USA","O","IOS","A","0","0.00"
"1000479","USA","M","IOS","B","0","0.00"
"1045233","ESP","F","Android","B","0","0.00"
"1013593","USA","M","IOS","A","0","0.00"
"1010964","BRA","F","Android","A","0","0.00"
"1029798","ESP","M","Android","B","0","0.00"
"1031674","GBR","F","IOS","B","0","0.00"
"1012642","USA","M","Android","B","0","0.00"
"1012064","BRA","F","IOS","A","0","0.00"
"1047854","MEX","NA","IOS","A","0","0.00"
"1034286","ESP","F","IOS","A","0","0.00"
"1043414","FRA","NA","IOS","B","0","0.00"
"1040762","FRA","M","Android","A","0","0.00"
"1046080","MEX","NA","Android","A","0","0.00"
"1047050","MEX","F","Android","B","0","0.00"
"1018318","BRA","F","IOS","A","0","0.00"
"1008557","USA","NA","Android","A","0","0.00"
"1043663","BRA","F","Android","B","0","0.00"
"1038820","BRA","F","Android","A","0","0.00"
"1029768","MEX","M","IOS","A","1","28.90"
"1003269","BRA","F","IOS","A","0","0.00"
"1018978","TUR","O","IOS","B","0","0.00"
"1049078","FRA","NA","Android","B","0","0.00"
"1039925","USA","M","Android","A","0","0.00"
"1008781","FRA","NA","IOS","A","0","0.00"
"1008324","USA","F","Android","A","0","0.00"
"1041974","USA","F","Android","A","0","0.00"
"1014591","DEU","M","Android","B","0","0.00"
"1038765","USA","NA","Android","B","0","0.00"
"1016704","MEX","F","Android","B","0","0.00"
"1049198","GBR","F","IOS","B","0","0.00"
"1035854","TUR","NA","Android","A","0","0.00"
"1043087","MEX","F","IOS","A","0","0.00"
"1036526","USA","M","Android","B","0","0.00"
"1021618","FRA","F","IOS","A","0","0.00"
"1012491","USA","F","Android","B","0","0.00"
"1005407","BRA","M","Android","A","0","0.00"
"1013092","USA","F","Android","B","0","0.00"
"1037989","USA","F","Android","B","0","0.00"
"1048897","GBR","NA","Android","B","0","0.00"
"1018952","MEX","NA","Android","A","0","0.00"
"1045889","MEX","O","Android","A","0","0.00"
"1030373","USA","M","IOS","A","0","0.00"
"1021145","TUR","F","IOS","A","1","57.75"
"1021206","USA","F","IOS","A","0","0.00"
"1004414","BRA","M","Android","B","0","0.00"
"1040305","USA","M","Android","B","0","0.00"
"1015693","FRA","F","Android","A","0","0.00"
"1046382","MEX","M","Android","A","0","0.00"
"1046099","USA","M","IOS","A","0","0.00"
"1006412","BRA","F","IOS","A","0","0.00"
"1010899","BRA","M","IOS","A","0","0.00"
"1007320","BRA","NA","Android","B","0","0.00"
"1005366","ESP","F","IOS","B","0","0.00"
"1018654","BRA","M","Android","A","0","0.00"
"1047828","ESP","F","Android","B","0","0.00"
"1048664","MEX","F","IOS","A","0","0.00"
"1028224","USA","F","IOS","A","1","60.79"
"1019462","DEU","F","Android","B","0","0.00"
"1035891","USA","NA","IOS","A","0","0.00"
"1019048","USA","F","IOS","A","0","0.00"
"1010857","USA","F","IOS","A","0","0.00"
"1003133","BRA","M","IOS","B","0","0.00"
"1036887","MEX","M","Android","B","0","0.00"
"1000961","ESP","NA","IOS","B","0","0.00"
"1020302","AUS","M","Android","B","0","0.00"
"1047319","USA","NA","Android","A","0","0.00"
"1047517","USA","F","IOS","A","0","0.00"
"1017014","USA","F","Android","B","0","0.00"
"1018531","FRA","F","Android","A","0","0.00"
"1003819","ESP","F","IOS","A","0","0.00"
"1002674","MEX","NA","IOS","A","0","0.00"
"1015602","BRA","M","IOS","A","0","0.00"
"1045686","ESP","M","IOS","A","0","0.00"
"1009973","FRA","F","IOS","B","0","0.00"
"1043529","BRA","F","Android","B","0","0.00"
"1028129","USA","M","Android","B","0","0.00"
"1001418","USA","O","Android","A","0","0.00"
"1034480","DEU","NA","Android","B","0","0.00"
"1001309","BRA","F","Android","A","0","0.00"
"1025642","USA","M","Android","A","0","0.00"
"1020326","USA","M","Android","B","0","0.00"
"1011965","NA","F","Android","A","0","0.00"
"1001379","ESP","F","Android","A","0","0.00"
"1014434","BRA","M","Android","B","0","0.00"
"1029559","CAN","M","Android","B","0","0.00"
"1002612","USA","F","Android","A","0","0.00"
"1042688","TUR","F","Android","B","0","0.00"
"1010423","USA","M","Android","A","0","0.00"
"1032066","ESP","M","IOS","A","0","0.00"
"1048761","MEX","M","Android","A","0","0.00"
"1014072","MEX","M","IOS","A","0","0.00"
"1038100","BRA","F","Android","A","0","0.00"
"1006300","BRA","F","Android","B","0","0.00"
"1006200","CAN","F","Android","A","0","0.00"
"1008708","TUR","F","Android","A","0","0.00"
"1017344","MEX","NA","Android","B","0","0.00"
"1038316","MEX","M","Android","A","0","0.00"
"1029524","USA","NA","Android","A","0","0.00"
"1038061","ESP","M","Android","B","0","0.00"
"1038010","USA","F","Android","A","0","0.00"
"1013267","TUR","M","Android","A","0","0.00"
"1026769","USA","M","Android","B","0","0.00"
"1017986","USA","NA","Android","A","0","0.00"
"1014970","GBR","M","Android","B","0","0.00"
"1000171","USA","M","IOS","A","0","0.00"
"1003581","USA","M","Android","B","0","0.00"
"1033861","USA","F","Android","B","0","0.00"
"1032731","AUS","O","IOS","A","0","0.00"
"1027367","USA","F","IOS","B","0","0.00"
"1004130","USA","M","IOS","A","0","0.00"
"1040547","USA","NA","Android","B","0","0.00"
"1008814","MEX","F","IOS","A","0","0.00"
"1030361","USA","F","IOS","A","0","0.00"
"1002367","GBR","M","Android","A","0","0.00"
"1032787","USA","F","Android","A","0","0.00"
"1046451","DEU","F","IOS","B","0","0.00"
"1049553","BRA","M","Android","A","0","0.00"
"1041274","DEU","F","IOS","A","0","0.00"
"1033628","FRA","M","Android","A","0","0.00"
"1023983","BRA","M","Android","A","0","0.00"
"1012880","USA","F","Android","B","1","29.57"
"1021707","MEX","NA","IOS","B","0","0.00"
"1015699","USA","M","Android","B","0","0.00"
"1034201","TUR","M","Android","A","0","0.00"
"1032059","GBR","M","IOS","B","0","0.00"
"1009333","MEX","M","IOS","A","1","96.79"
"1016950","BRA","M","Android","A","0","0.00"
"1040748","MEX","F","Android","B","0","0.00"
"1036881","MEX","F","Android","A","0","0.00"
"1019811","USA","NA","Android","A","0","0.00"
"1009113","DEU","M","IOS","B","0","0.00"
"1024050","USA","M","Android","B","0","0.00"
"1029031","BRA","F","Android","A","0","0.00"
"1016370","GBR","F","NA","B","0","0.00"
"1032588","USA","NA","Android","B","1","106.32"
"1023885","BRA","F","IOS","B","0","0.00"
"1048215","BRA","M","Android","A","0","0.00"
"1008821","BRA","F","Android","B","0","0.00"
"1027488","TUR","M","IOS","B","0","0.00"
"1035938","BRA","M","Android","A","0","0.00"
"1042028","FRA","F","Android","A","0","0.00"
"1027293","USA","M","Android","B","0","0.00"
"1036449","USA","O","Android","A","0","0.00"
"1022378","TUR","M","Android","B","0","0.00"
"1022373","TUR","M","Android","B","0","0.00"
"1027208","USA","M","IOS","A","1","58.27"
"1042971","FRA","NA","Android","B","0","0.00"
"1039887","BRA","F","Android","B","1","47.06"
"1020592","BRA","M","Android","A","0","0.00"
"1000098","GBR","M","Android","A","0","0.00"
"1026156","FRA","M","Android","B","0","0.00"
"1020498","AUS","F","IOS","A","0","0.00"
"1027917","USA","F","Android","B","0","0.00"
"1045379","AUS","F","IOS","A","0","0.00"
"1010053","GBR","M","Android","B","0","0.00"
"1038618","BRA","M","Android","A","0","0.00"
"1026606","BRA","NA","Android","B","0","0.00"
"1024281","USA","F","Android","A","0","0.00"
"1013583","BRA","NA","IOS","B","0","0.00"
